experiment,pioreactor_unit,timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,timestamp_localtime,hours_since_experiment_created
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:42:27.908Z,24.52808,0.0,0.0,0.0,0.0,2025-09-20 21:42:27.908,14.668333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:42:50.912Z,24.49158,0.0,0.0,0.0,0.0,2025-09-20 21:42:50.912,14.674722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:43:13.908Z,24.47708,0.0,0.0,0.0,0.0,2025-09-20 21:43:13.908,14.681111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:43:36.908Z,24.44758,0.0,0.0,0.0,0.0,2025-09-20 21:43:36.908,14.6875
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:43:59.908Z,24.45558,0.0,0.0,0.0,0.0,2025-09-20 21:43:59.908,14.693888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:44:16.613Z,24.45558,0.0,0.0,0.0,87.57,2025-09-20 21:44:16.613,14.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:44:16.656Z,24.45558,0.0,0.0,0.0,88.11,2025-09-20 21:44:16.656,14.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:44:22.908Z,24.60708,0.0,0.0,0.0,88.11,2025-09-20 21:44:22.908,14.700277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:44:45.908Z,24.58708,0.0,0.0,0.0,88.11,2025-09-20 21:44:45.908,14.706666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:45:08.908Z,24.56658,0.0,0.0,0.0,88.11,2025-09-20 21:45:08.908,14.713055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:45:31.908Z,24.55558,0.0,0.0,0.0,88.11,2025-09-20 21:45:31.908,14.719444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:45:45.183Z,24.55558,0.0,0.0,0.0,0.0,2025-09-20 21:45:45.183,14.723333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:45:54.908Z,24.46908,0.0,0.0,0.0,0.0,2025-09-20 21:45:54.908,14.725833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:46:17.908Z,24.42908,0.0,0.0,0.0,0.0,2025-09-20 21:46:17.908,14.732222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:46:40.908Z,24.42558,0.0,0.0,0.0,0.0,2025-09-20 21:46:40.908,14.738611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:47:03.908Z,24.41058,0.0,0.0,0.0,0.0,2025-09-20 21:47:03.908,14.745
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:47:26.908Z,24.37208,0.0,0.0,0.0,0.0,2025-09-20 21:47:26.908,14.751388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:47:36.609Z,24.37208,0.0,0.0,0.0,88.11,2025-09-20 21:47:36.609,14.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:47:36.652Z,24.37208,0.0,0.0,0.0,88.17,2025-09-20 21:47:36.652,14.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:47:49.912Z,24.45908,0.0,0.0,0.0,88.17,2025-09-20 21:47:49.912,14.757777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:48:12.908Z,24.51158,0.0,0.0,0.0,88.17,2025-09-20 21:48:12.908,14.764166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:48:35.908Z,24.54808,0.0,0.0,0.0,88.17,2025-09-20 21:48:35.908,14.770555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:48:58.908Z,24.55708,0.0,0.0,0.0,88.17,2025-09-20 21:48:58.908,14.776944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:49:05.183Z,24.55708,0.0,0.0,0.0,0.0,2025-09-20 21:49:05.183,14.778888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:49:21.908Z,24.50158,0.0,0.0,0.0,0.0,2025-09-20 21:49:21.908,14.783333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:49:44.908Z,24.47508,0.0,0.0,0.0,0.0,2025-09-20 21:49:44.908,14.789722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:50:07.908Z,24.40158,0.0,0.0,0.0,0.0,2025-09-20 21:50:07.908,14.796111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:50:30.908Z,24.33808,0.0,0.0,0.0,0.0,2025-09-20 21:50:30.908,14.8025
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:50:53.908Z,24.70008,0.0,0.0,0.0,0.0,2025-09-20 21:50:53.908,14.808888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:50:56.610Z,24.70008,0.0,0.0,0.0,88.17,2025-09-20 21:50:56.610,14.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:50:56.652Z,24.70008,0.0,0.0,0.0,87.36,2025-09-20 21:50:56.652,14.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:51:16.912Z,25.02258,0.0,0.0,0.0,87.36,2025-09-20 21:51:16.912,14.815277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:51:39.912Z,24.88308,0.0,0.0,0.0,87.36,2025-09-20 21:51:39.912,14.821666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:52:02.908Z,24.80958,0.0,0.0,0.0,87.36,2025-09-20 21:52:02.908,14.828055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:52:25.183Z,24.80958,0.0,0.0,0.0,0.0,2025-09-20 21:52:25.183,14.834444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:52:25.908Z,24.77608,0.0,0.0,0.0,0.0,2025-09-20 21:52:25.908,14.834444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:52:48.908Z,24.63858,0.0,0.0,0.0,0.0,2025-09-20 21:52:48.908,14.840833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:53:11.908Z,24.59358,0.0,0.0,0.0,0.0,2025-09-20 21:53:11.908,14.847222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:53:34.908Z,24.60408,0.0,0.0,0.0,0.0,2025-09-20 21:53:34.908,14.853611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:53:57.908Z,24.49808,0.0,0.0,0.0,0.0,2025-09-20 21:53:57.908,14.86
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:54:16.610Z,24.49808,0.0,0.0,0.0,87.36,2025-09-20 21:54:16.610,14.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:54:16.652Z,24.49808,0.0,0.0,0.0,87.5,2025-09-20 21:54:16.652,14.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:54:20.908Z,24.67608,0.0,0.0,0.0,87.5,2025-09-20 21:54:20.908,14.866388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:54:43.908Z,25.02808,0.0,0.0,0.0,87.5,2025-09-20 21:54:43.908,14.872777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:55:06.908Z,24.94458,0.0,0.0,0.0,87.5,2025-09-20 21:55:06.908,14.879166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:55:29.908Z,24.83358,0.0,0.0,0.0,87.5,2025-09-20 21:55:29.908,14.885555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:55:45.183Z,24.83358,0.0,0.0,0.0,0.0,2025-09-20 21:55:45.183,14.89
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:55:52.908Z,24.80458,0.0,0.0,0.0,0.0,2025-09-20 21:55:52.908,14.891944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:56:15.908Z,24.71908,0.0,0.0,0.0,0.0,2025-09-20 21:56:15.908,14.898333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:56:38.908Z,24.71558,0.0,0.0,0.0,0.0,2025-09-20 21:56:38.908,14.904722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:57:01.908Z,24.63258,0.0,0.0,0.0,0.0,2025-09-20 21:57:01.908,14.911111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:57:24.908Z,24.59008,0.0,0.0,0.0,0.0,2025-09-20 21:57:24.908,14.9175
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:57:36.608Z,24.59008,0.0,0.0,0.0,87.5,2025-09-20 21:57:36.608,14.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:57:36.653Z,24.59008,0.0,0.0,0.0,85.99,2025-09-20 21:57:36.653,14.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:57:47.908Z,24.57808,0.0,0.0,0.0,85.99,2025-09-20 21:57:47.908,14.923888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:58:10.908Z,24.53758,0.0,0.0,0.0,85.99,2025-09-20 21:58:10.908,14.930277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:58:33.908Z,24.58358,0.0,0.0,0.0,85.99,2025-09-20 21:58:33.908,14.936666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:58:56.908Z,24.57258,0.0,0.0,0.0,85.99,2025-09-20 21:58:56.908,14.943055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:59:05.183Z,24.57258,0.0,0.0,0.0,0.0,2025-09-20 21:59:05.183,14.945555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:59:19.908Z,24.55458,0.0,0.0,0.0,0.0,2025-09-20 21:59:19.908,14.949444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T19:59:42.908Z,24.50758,0.0,0.0,0.0,0.0,2025-09-20 21:59:42.908,14.955833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:00:05.908Z,24.48258,0.0,0.0,0.0,0.0,2025-09-20 22:00:05.908,14.962222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:00:28.908Z,24.45458,0.0,0.0,0.0,0.0,2025-09-20 22:00:28.908,14.968611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:00:51.908Z,24.40658,0.0,0.0,0.0,0.0,2025-09-20 22:00:51.908,14.975
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:00:56.609Z,24.40658,0.0,0.0,0.0,85.99,2025-09-20 22:00:56.609,14.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:00:56.652Z,24.40658,0.0,0.0,0.0,85.37,2025-09-20 22:00:56.652,14.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:01:14.908Z,24.49858,0.0,0.0,0.0,85.37,2025-09-20 22:01:14.908,14.981388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:01:37.908Z,24.60208,0.0,0.0,0.0,85.37,2025-09-20 22:01:37.908,14.987777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:02:00.908Z,24.65608,0.0,0.0,0.0,85.37,2025-09-20 22:02:00.908,14.994166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:02:23.908Z,24.63758,0.0,0.0,0.0,85.37,2025-09-20 22:02:23.908,15.000555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:02:25.183Z,24.63758,0.0,0.0,0.0,0.0,2025-09-20 22:02:25.183,15.001111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:02:46.908Z,24.57208,0.0,0.0,0.0,0.0,2025-09-20 22:02:46.908,15.006944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:03:09.908Z,24.56908,0.0,0.0,0.0,0.0,2025-09-20 22:03:09.908,15.013333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:03:32.908Z,24.54608,0.0,0.0,0.0,0.0,2025-09-20 22:03:32.908,15.019722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:03:55.908Z,24.47658,0.0,0.0,0.0,0.0,2025-09-20 22:03:55.908,15.026111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:04:16.609Z,24.47658,0.0,0.0,0.0,85.37,2025-09-20 22:04:16.609,15.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:04:16.652Z,24.47658,0.0,0.0,0.0,86.38,2025-09-20 22:04:16.652,15.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:04:18.908Z,24.47608,0.0,0.0,0.0,86.38,2025-09-20 22:04:18.908,15.0325
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:04:41.908Z,24.47508,0.0,0.0,0.0,86.38,2025-09-20 22:04:41.908,15.038888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:05:04.908Z,24.50808,0.0,0.0,0.0,86.38,2025-09-20 22:05:04.908,15.045277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:05:27.912Z,24.48908,0.0,0.0,0.0,86.38,2025-09-20 22:05:27.912,15.051666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:05:45.183Z,24.48908,0.0,0.0,0.0,0.0,2025-09-20 22:05:45.183,15.056666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:05:50.908Z,24.46858,0.0,0.0,0.0,0.0,2025-09-20 22:05:50.908,15.058055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:06:13.908Z,24.49508,0.0,0.0,0.0,0.0,2025-09-20 22:06:13.908,15.064444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:06:36.908Z,24.46658,0.0,0.0,0.0,0.0,2025-09-20 22:06:36.908,15.070833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:06:59.908Z,24.54408,0.0,0.0,0.0,0.0,2025-09-20 22:06:59.908,15.077222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:07:22.908Z,24.53608,0.0,0.0,0.0,0.0,2025-09-20 22:07:22.908,15.083611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:07:36.609Z,24.53608,0.0,0.0,0.0,86.38,2025-09-20 22:07:36.609,15.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:07:36.652Z,24.53608,0.0,0.0,0.0,87.39,2025-09-20 22:07:36.652,15.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:07:45.908Z,24.54658,0.0,0.0,0.0,87.39,2025-09-20 22:07:45.908,15.09
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:08:08.908Z,24.63058,0.0,0.0,0.0,87.39,2025-09-20 22:08:08.908,15.096388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:08:31.908Z,24.61108,0.0,0.0,0.0,87.39,2025-09-20 22:08:31.908,15.102777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:08:54.908Z,24.58208,0.0,0.0,0.0,87.39,2025-09-20 22:08:54.908,15.109166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:09:05.183Z,24.58208,0.0,0.0,0.0,0.0,2025-09-20 22:09:05.183,15.112222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:09:17.908Z,24.50808,0.0,0.0,0.0,0.0,2025-09-20 22:09:17.908,15.115555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:09:40.912Z,24.45558,0.0,0.0,0.0,0.0,2025-09-20 22:09:40.912,15.121944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:10:03.908Z,24.52308,0.0,0.0,0.0,0.0,2025-09-20 22:10:03.908,15.128333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:10:26.908Z,24.48858,0.0,0.0,0.0,0.0,2025-09-20 22:10:26.908,15.134722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:10:49.908Z,24.42658,0.0,0.0,0.0,0.0,2025-09-20 22:10:49.908,15.141111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:10:56.609Z,24.42658,0.0,0.0,0.0,87.39,2025-09-20 22:10:56.609,15.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:10:56.652Z,24.42658,0.0,0.0,0.0,87.18,2025-09-20 22:10:56.652,15.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:11:12.908Z,24.50158,0.0,0.0,0.0,87.18,2025-09-20 22:11:12.908,15.1475
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:11:35.908Z,24.48558,0.0,0.0,0.0,87.18,2025-09-20 22:11:35.908,15.153888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:11:58.908Z,24.49708,0.0,0.0,0.0,87.18,2025-09-20 22:11:58.908,15.160277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:12:21.908Z,24.46658,0.0,0.0,0.0,87.18,2025-09-20 22:12:21.908,15.166666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:12:25.183Z,24.46658,0.0,0.0,0.0,0.0,2025-09-20 22:12:25.183,15.167777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:12:44.908Z,24.38358,0.0,0.0,0.0,0.0,2025-09-20 22:12:44.908,15.173055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:13:07.908Z,24.37508,0.0,0.0,0.0,0.0,2025-09-20 22:13:07.908,15.179444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:13:30.908Z,24.33258,0.0,0.0,0.0,0.0,2025-09-20 22:13:30.908,15.185833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:13:53.908Z,24.37408,0.0,0.0,0.0,0.0,2025-09-20 22:13:53.908,15.192222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:14:16.609Z,24.37408,0.0,0.0,0.0,87.18,2025-09-20 22:14:16.609,15.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:14:16.652Z,24.37408,0.0,0.0,0.0,87.91,2025-09-20 22:14:16.652,15.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:14:16.908Z,24.72458,0.0,0.0,0.0,87.91,2025-09-20 22:14:16.908,15.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:14:39.908Z,25.04058,0.0,0.0,0.0,87.91,2025-09-20 22:14:39.908,15.205
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:15:02.912Z,24.90108,0.0,0.0,0.0,87.91,2025-09-20 22:15:02.912,15.211388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:15:25.908Z,24.91258,0.0,0.0,0.0,87.91,2025-09-20 22:15:25.908,15.217777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:15:45.183Z,24.91258,0.0,0.0,0.0,0.0,2025-09-20 22:15:45.183,15.223333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:15:48.908Z,24.79458,0.0,0.0,0.0,0.0,2025-09-20 22:15:48.908,15.224166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:16:11.908Z,24.71108,0.0,0.0,0.0,0.0,2025-09-20 22:16:11.908,15.230555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:16:34.908Z,24.59408,0.0,0.0,0.0,0.0,2025-09-20 22:16:34.908,15.236944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:16:57.912Z,24.54058,0.0,0.0,0.0,0.0,2025-09-20 22:16:57.912,15.243333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:17:20.908Z,24.52158,0.0,0.0,0.0,0.0,2025-09-20 22:17:20.908,15.249722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:17:36.612Z,24.52158,0.0,0.0,0.0,87.91,2025-09-20 22:17:36.612,15.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:17:36.657Z,24.52158,0.0,0.0,0.0,88.49,2025-09-20 22:17:36.657,15.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:17:43.908Z,24.57408,0.0,0.0,0.0,88.49,2025-09-20 22:17:43.908,15.256111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:18:06.908Z,24.59058,0.0,0.0,0.0,88.49,2025-09-20 22:18:06.908,15.2625
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:18:29.912Z,24.61408,0.0,0.0,0.0,88.49,2025-09-20 22:18:29.912,15.268888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:18:52.908Z,24.55608,0.0,0.0,0.0,88.49,2025-09-20 22:18:52.908,15.275277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:19:05.183Z,24.55608,0.0,0.0,0.0,0.0,2025-09-20 22:19:05.183,15.278888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:19:15.908Z,24.47558,0.0,0.0,0.0,0.0,2025-09-20 22:19:15.908,15.281666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:19:38.908Z,24.40708,0.0,0.0,0.0,0.0,2025-09-20 22:19:38.908,15.288055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:20:01.908Z,24.36008,0.0,0.0,0.0,0.0,2025-09-20 22:20:01.908,15.294444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:20:24.908Z,24.29858,0.0,0.0,0.0,0.0,2025-09-20 22:20:24.908,15.300833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:20:47.908Z,24.27558,0.0,0.0,0.0,0.0,2025-09-20 22:20:47.908,15.307222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:20:56.610Z,24.27558,0.0,0.0,0.0,88.49,2025-09-20 22:20:56.610,15.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:20:56.653Z,24.27558,0.0,0.0,0.0,89.0,2025-09-20 22:20:56.653,15.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:21:10.908Z,24.60608,0.0,0.0,0.0,89.0,2025-09-20 22:21:10.908,15.313611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:21:33.908Z,24.95408,0.0,0.0,0.0,89.0,2025-09-20 22:21:33.908,15.32
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:21:56.908Z,24.87658,0.0,0.0,0.0,89.0,2025-09-20 22:21:56.908,15.326388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:22:19.908Z,24.79508,0.0,0.0,0.0,89.0,2025-09-20 22:22:19.908,15.332777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:22:25.184Z,24.79508,0.0,0.0,0.0,0.0,2025-09-20 22:22:25.184,15.334444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:22:42.908Z,24.63008,0.0,0.0,0.0,0.0,2025-09-20 22:22:42.908,15.339166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:23:05.908Z,24.56658,0.0,0.0,0.0,0.0,2025-09-20 22:23:05.908,15.345555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:23:28.908Z,24.54258,0.0,0.0,0.0,0.0,2025-09-20 22:23:28.908,15.351944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:23:51.908Z,24.51058,0.0,0.0,0.0,0.0,2025-09-20 22:23:51.908,15.358333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:24:14.908Z,24.52358,0.0,0.0,0.0,0.0,2025-09-20 22:24:14.908,15.364722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:24:16.610Z,24.52358,0.0,0.0,0.0,89.0,2025-09-20 22:24:16.610,15.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:24:16.652Z,24.52358,0.0,0.0,0.0,89.11,2025-09-20 22:24:16.652,15.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:24:37.908Z,24.88208,0.0,0.0,0.0,89.11,2025-09-20 22:24:37.908,15.371111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:25:00.908Z,24.80558,0.0,0.0,0.0,89.11,2025-09-20 22:25:00.908,15.3775
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:25:23.908Z,24.73958,0.0,0.0,0.0,89.11,2025-09-20 22:25:23.908,15.383888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:25:45.183Z,24.73958,0.0,0.0,0.0,0.0,2025-09-20 22:25:45.183,15.39
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:25:46.908Z,24.62608,0.0,0.0,0.0,0.0,2025-09-20 22:25:46.908,15.390277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:26:09.908Z,24.52208,0.0,0.0,0.0,0.0,2025-09-20 22:26:09.908,15.396666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:26:32.908Z,24.42158,0.0,0.0,0.0,0.0,2025-09-20 22:26:32.908,15.403055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:26:55.908Z,24.40608,0.0,0.0,0.0,0.0,2025-09-20 22:26:55.908,15.409444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:27:18.908Z,24.35408,0.0,0.0,0.0,0.0,2025-09-20 22:27:18.908,15.415833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:27:36.610Z,24.35408,0.0,0.0,0.0,89.11,2025-09-20 22:27:36.610,15.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:27:36.653Z,24.35408,0.0,0.0,0.0,88.73,2025-09-20 22:27:36.653,15.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:27:41.908Z,24.40608,0.0,0.0,0.0,88.73,2025-09-20 22:27:41.908,15.422222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:28:04.908Z,24.40958,0.0,0.0,0.0,88.73,2025-09-20 22:28:04.908,15.428611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:28:27.908Z,24.46058,0.0,0.0,0.0,88.73,2025-09-20 22:28:27.908,15.435
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:28:50.908Z,24.46358,0.0,0.0,0.0,88.73,2025-09-20 22:28:50.908,15.441388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:29:05.183Z,24.46358,0.0,0.0,0.0,0.0,2025-09-20 22:29:05.183,15.445555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:29:13.908Z,24.43308,0.0,0.0,0.0,0.0,2025-09-20 22:29:13.908,15.447777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:29:36.908Z,24.36308,0.0,0.0,0.0,0.0,2025-09-20 22:29:36.908,15.454166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:29:59.908Z,24.33458,0.0,0.0,0.0,0.0,2025-09-20 22:29:59.908,15.460555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:30:22.908Z,24.32358,0.0,0.0,0.0,0.0,2025-09-20 22:30:22.908,15.466944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:30:45.908Z,24.43908,0.0,0.0,0.0,0.0,2025-09-20 22:30:45.908,15.473333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:30:56.608Z,24.43908,0.0,0.0,0.0,88.73,2025-09-20 22:30:56.608,15.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:30:56.653Z,24.43908,0.0,0.0,0.0,87.8,2025-09-20 22:30:56.653,15.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:31:08.912Z,24.83958,0.0,0.0,0.0,87.8,2025-09-20 22:31:08.912,15.479722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:31:31.908Z,25.12158,0.0,0.0,0.0,87.8,2025-09-20 22:31:31.908,15.486111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T20:31:54.908Z,25.01358,0.0,0.0,0.0,87.8,2025-09-20 22:31:54.908,15.4925
